주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자,제공기관코드,제공기관명
215-2-000026,송내4주차장,공영,노외,,경기도 동두천시 지행동 722,98,1,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,유료,30,600,10,200,,6000,50000,현금+신용카드,경차+장애인차량할인,경기도 동두천시 시설관리공단,031-865-6004,37.89084467,127.0524788,Y,2025-11-07,3920000,경기도 동두천시
215-2-000021,탑동6주차장,공영,노외,,경기도 동두천시 탑동동 205,26,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.89133515,127.1262674,N,2025-11-07,3920000,경기도 동두천시
215-2-000025,송내1주차장,공영,노외,,경기도 동두천시 지행동 720,105,1,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,유료,30,600,10,200,,6000,,현금+신용카드,경차+장애인차량할인,경기도 동두천시 시설관리공단,031-865-6004,37.89148117,127.0539419,Y,2025-11-07,3920000,경기도 동두천시
215-1-000019,동두천중앙고 후문 앞,공영,노상,경기도 동두천시 평화로 2280,경기도 동두천시 지행동 340-2,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.89165104,127.0581024,N,2025-11-07,3920000,경기도 동두천시
215-2-000016,탑동1주차장,공영,노외,,경기도 동두천시 탑동동 350-1,34,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.89190135,127.1093494,N,2025-11-07,3920000,경기도 동두천시
215-2-000018,탑동3주차장,공영,노외,경기도 동두천시 탑신로 315,경기도 동두천시 탑동동 223-2,43,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.89207508,127.1221641,N,2025-11-07,3920000,경기도 동두천시
236-1-000005,중앙로 제1노상주차장,공영,노상,경기도 포천시 원앙로 55,경기도 포천시 신읍동 75-6,62,1,미시행,평일,09:00,18:00,00:00,23:59,00:00,23:59,유료,30,600,10,200,7000,70000,,현금,경차50퍼센트 할인+장애인 차량 50퍼센트 할인,경기도 포천시시설관리공단,031-540-6400,37.89233372,127.1989381,,2023-12-04,5600000,경기도 포천시
252-2-000100,주문진 수산물 품질관리원 앞 주차장,공영,노외,,강원특별자치도 강릉시 주문진읍 주문리 333-3,80,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,강원특별자치도 강릉시청 교통과,,37.8924214395,128.8261646502,,2025-11-13,4201000,강원특별자치도 강릉시
250-2-000078,선거관리위원회,공영,노외,,강원특별자치도 춘천시 근화동 796-25,40,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,강원특별자치도 춘천시청,033-250-3316,37.892506,127.724243,Y,2025-11-21,4181000,강원특별자치도 춘천시
215-1-000021,폭포수농원 옆,공영,노상,경기도 동두천시 탑신로 438,경기도 동두천시 탑동동 103,9,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.89268955,127.1353224,N,2025-11-07,3920000,경기도 동두천시
215-2-000020,탑동5주차장,공영,노외,,경기도 동두천시 탑동동 218-1,49,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.89276326,127.1208309,N,2025-11-07,3920000,경기도 동두천시
250-2-000036,스카이워크,공영,노외,,강원특별자치도 춘천시 소양로1가 47-7,13,3,미시행,평일+토요일+공휴일,08:00,20:00,00:00,23:59,00:00,23:59,유료,30,600,10,300,0,0,75000,현금+신용카드,국가유공자+장애인+고엽제후휴의증+임산부+저공해자동차+경차 할인,강원특별자치도 춘천시청,033-250-3316,37.893408,127.726216,Y,2025-11-21,4181000,강원특별자치도 춘천시
236-2-000026,호병천 복개주차장,공영,노외,경기도 포천시 중앙로 77,경기도 포천시 신읍동 696-20,130,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.89396213,127.2003483,,2023-12-04,5600000,경기도 포천시
236-2-000047,원모루 공영주차장,공영,노외,,경기도 포천시 신읍동 102,55,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.89454927,127.1970964,,2023-12-04,5600000,경기도 포천시
215-2-000022,광암교주차장,공영,노외,,경기도 동두천시 광암동 195-1,8,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.89463268,127.087224,N,2025-11-07,3920000,경기도 동두천시
236-1-000001,중앙로노상주차장,공영,노상,경기도 포천시 중앙로 87,경기도 포천시 신읍동 58-2,40,1,미시행,평일,09:00,18:00,00:00,23:59,00:00,23:59,유료,30,600,10,200,7000,70000,,현금,경차50퍼센트 할인+장애인 차량 50퍼센트 할인,경기도 포천시시설관리공단,031-540-6400,37.89469975,127.2003445,,2023-12-04,5600000,경기도 포천시
236-1-000028,시가지 노상주차장,공영,노상,경기도 포천시 중앙로75번길 22-1,경기도 포천시 신읍동 125-5,51,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.89501927,127.1985105,,2023-12-04,5600000,경기도 포천시
236-2-000029,중앙로 노외주차장,공영,노외,경기도 포천시 중앙로78번길 33,경기도 포천시 신읍동 29-27,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.8951936,127.2030484,,2023-12-04,5600000,경기도 포천시
236-2-000035,한내천3길 쌈지공영주차장,공영,노외,경기도 포천시 구절초로 13,경기도 포천시 신읍동 29-25,20,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.89552179,127.2029038,,2023-12-04,5600000,경기도 포천시
236-1-000006,구절초길 제2노상주차장,공영,노상,경기도 포천시 구절초로 15,경기도 포천시 신읍동 29-3,9,1,미시행,평일,09:00,18:00,00:00,23:59,00:00,23:59,유료,30,600,10,200,7000,70000,,현금,경차50퍼센트 할인+장애인 차량 50퍼센트 할인,경기도 포천시시설관리공단,031-540-6400,37.89557957,127.2027455,,2023-12-04,5600000,경기도 포천시
215-2-000014,불현지구 임시주차장,공영,노외,,경기도 동두천시 생연동 745-13,34,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.8955909,127.0573884,N,2025-11-07,3920000,경기도 동두천시
215-2-000019,탑동4주차장,공영,노외,,경기도 동두천시 탑동동 366-1,16,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.89577031,127.1119324,N,2025-11-07,3920000,경기도 동두천시
215-2-000005,보건소 앞,공영,노외,,경기도 동두천시 생연동 715-6,79,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.896390755,127.0532495982,,2025-11-07,3920000,경기도 동두천시
236-1-000003,구절초길 제1노상주차장,공영,노상,경기도 포천시 구절초로 28,경기도 포천시 신읍동 37-1,42,1,미시행,평일,09:00,18:00,00:00,23:59,00:00,23:59,유료,30,600,10,200,7000,70000,,현금,경차50퍼센트 할인+장애인 차량 50퍼센트 할인,경기도 포천시시설관리공단,031-540-6400,37.89639555,127.2019407,,2023-12-04,5600000,경기도 포천시
215-2-000017,탑동2주차장,공영,노외,경기도 동두천시 탑신로 215-12,경기도 동두천시 탑동동 370-9,31,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.8965291,127.1143411,N,2025-11-07,3920000,경기도 동두천시
236-2-000048,구절초로 쌈지주차장,공영,노외,,경기도 포천시 신읍동 137-1,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.8968137189,127.2004471781,,2023-12-04,5600000,경기도 포천시
236-2-000034,포천감리교회공영주차장,공영,노외,경기도 포천시 중앙로105번길 24,경기도 포천시 신읍동 136-5,47,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.89684789,127.1997755,,2023-12-04,5600000,경기도 포천시
236-2-000040,왕방산 등산로 공영주차장,공영,노외,,경기도 포천시 신읍동 139-20,136,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.8975758706,127.1953383171,,2023-12-04,5600000,경기도 포천시
236-2-000050,포천성당인근 쌈지주차장,공영,노외,경기도 포천시 왕방로184번길 3-11,경기도 포천시 신읍동 138-31,23,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.8978763,127.198109,,2023-12-04,5600000,경기도 포천시
215-2-000015,불현지구2 임시주차장,공영,노외,,경기도 동두천시 생연동 744-3,14,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.8981516494,127.0570642759,,2025-11-07,3920000,경기도 동두천시
236-1-000002,시가지 노상주차장,공영,노상,경기도 포천시 중앙로 138,경기도 포천시 신읍동 193-11,51,1,미시행,평일,09:00,18:00,00:00,23:59,00:00,23:59,유료,30,600,10,200,7000,70000,,현금,경차50퍼센트 할인+장애인 차량 50퍼센트 할인,경기도 포천시시설관리공단,031-540-6400,37.89835721,127.2044552,,2023-12-04,5600000,경기도 포천시
252-2-000091,주문7리 마을회관 근처주차장,공영,노외,,강원특별자치도 강릉시 주문진읍 주문리 122-13,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,강원특별자치도 강릉시청 교통과,,37.8985135541,128.833950904,,2025-11-13,4201000,강원특별자치도 강릉시
236-1-000004,원앙길 제1노상주차장,공영,노상,경기도 포천시 원앙로 23,경기도 포천시 신읍동 176-18,22,1,미시행,평일,09:00,18:00,00:00,23:59,00:00,23:59,유료,30,600,10,200,7000,70000,,현금,경차50퍼센트 할인+장애인 차량 50퍼센트 할인,경기도 포천시시설관리공단,031-540-6400,37.89903755,127.2016946,,2023-12-04,5600000,경기도 포천시
236-2-000036,원앙길 쌈지공영주차장,공영,노외,경기도 포천시 원앙로 27,경기도 포천시 신읍동 176-8,8,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.89915939,127.2018196934,,2023-12-04,5600000,경기도 포천시
215-1-000006,화성5차아파트,공영,노상,경기도 동두천시 강변로300번길 49-7,경기도 동두천시 생연동 789-25,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.89973669,127.046482,N,2025-11-07,3920000,경기도 동두천시
236-1-000027,원앙길 제2노상주차장,공영,노상,경기도 포천시 중앙로141번길 20,경기도 포천시 신읍동 189-14,31,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.89983899,127.2029747,,2023-12-04,5600000,경기도 포천시
215-2-000027,큰시장 공영주차장,공영,노외,경기도 동두천시 큰시장로 57,경기도 동두천시 생연동 698-9,63,2,미시행,평일+토요일,09:00,20:00,09:00,20:00,00:00,00:00,유료,120,0,10,400,,4000,,현금+신용카드,경차+장애인차량할인+2시간이내 무료주차,경기도 동두천시 시설관리공단,031-865-6004,37.90018291,127.0512966,Y,2025-11-07,3920000,경기도 동두천시
236-1-000025,보건소앞 노상주차장,공영,노상,경기도 포천시 포천로 1606-3,경기도 포천시 신읍동 179-19,25,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,600,10,200,7000,70000,,현금,경차50퍼센트 할인+장애인 차량 50퍼센트 할인,경기도 포천시청,031-538-3493,37.90024163,127.2014477,,2023-12-04,5600000,경기도 포천시
236-1-000024,중앙로 제3노상주차장,공영,노상,경기도 포천시 중앙로 170,경기도 포천시 신읍동 202-4,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,600,10,200,7000,70000,,현금,경차50퍼센트 할인+장애인 차량 50퍼센트 할인,경기도 포천시청,031-538-3493,37.90051608,127.2066038,,2023-12-04,5600000,경기도 포천시
236-2-000031,제1쌈지공영주차장,공영,노외,경기도 포천시 포천로 1612,경기도 포천시 신읍동 162-17,37,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.90082576,127.2012192,,2023-12-04,5600000,경기도 포천시
236-2-000049,원앙로 쌈지주차장,공영,노외,,경기도 포천시 신읍동 206-3,13,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.9009499800,127.2040292409,,2023-12-04,5600000,경기도 포천시
215-2-000003,임시주차장(생연파출소 세아프라자),공영,노외,,경기도 동두천시 생연동 814-1,91,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.90099951,127.0511247,N,2025-11-07,3920000,경기도 동두천시
215-2-000032,대형자동차 공영주차장(소형),공영,노외,,경기도 동두천시 상패동 252-2,48,2,미시행,평일+토요일,09:00,21:00,09:00,21:00,00:00,00:00,유료,30,500,10,200,,4000,,현금+신용카드,경차+장애인차량할인,경기도 동두천시 시설관리공단,031-865-6004,37.90101758,127.0353953,Y,2025-11-07,3920000,경기도 동두천시
215-2-000031,대형자동차 공영주차장(대형),공영,노외,,경기도 동두천시 상패동 252-2,136,2,미시행,평일+토요일,09:00,21:00,09:00,21:00,00:00,00:00,유료,30,600,10,200,,8000,100000,현금+신용카드,경차+장애인차량할인,경기도 동두천시 시설관리공단,031-865-6004,37.90101758,127.0353953,Y,2025-11-07,3920000,경기도 동두천시
236-2-000032,제2쌈지공영주차장,공영,노외,경기도 포천시 왕방로 235,경기도 포천시 신읍동 162-14,28,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.9014824,127.201032,,2023-12-04,5600000,경기도 포천시
236-1-000044,포천로 노상주차장,공영,노상,,경기도 포천시 신읍동 233-2,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.9017425707,127.1996705844,,2023-12-04,5600000,경기도 포천시
236-2-000038,학동로 쌈지공영주차장,공영,노외,경기도 포천시 학동로 16-1,경기도 포천시 신읍동 10-23,24,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.90178761,127.2054304,,2023-12-04,5600000,경기도 포천시
236-2-000033,제3쌈지공영주차장,공영,노외,경기도 포천시 왕방로 248,경기도 포천시 신읍동 231-1,175,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,무료,경기도 포천시청,031-538-3493,37.90207116,127.202144,,2023-12-04,5600000,경기도 포천시
215-1-000020,재광타운 앞,공영,노상,경기도 동두천시 못골로49번길 40,경기도 동두천시 생연동 244,9,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.90212721,127.0658475,N,2025-11-07,3920000,경기도 동두천시
215-1-000004,향미식당 앞,공영,노상,경기도 동두천시 생연로 110,경기도 동두천시 생연동 821-23,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.90227695,127.0509486,N,2025-11-07,3920000,경기도 동두천시
215-2-000024,상패동 8통,공영,노외,,경기도 동두천시 상패동 687-1,9,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경기도 동두천시청 교통행정과,031-860-2293,37.90232169,127.0255418,N,2025-11-07,3920000,경기도 동두천시
